probe_id	gene_id	symbol
37259_at	5274	SERPINI1
37260_at	10060	ABCC9
37261_g_at	10060	ABCC9
37262_at	10060	ABCC9
37263_at	8836	GGH
37265_at	9783	RIMS3
37266_at	7580	ZNF32
37267_at	7064	THOP1
37268_at	7423	VEGFB
37269_at	8216	LZTR1
37270_at	482	ATP1B2
37271_at	6878	TAF6
37272_at	3707	ITPKB
37273_at	2066	ERBB4
37274_at	686	BTD
37275_at	2553	GABPB1
37276_at	10788	IQGAP2
37277_at	4671	NAIP
37278_at	6901	TAZ
37279_at	2669	GEM
37280_at	4086	SMAD1
37281_at	9780	PIEZO1
37282_at	4085	MAD2L1
37283_at	4330	MN1
37284_at	10507	SEMA4D
37285_at	212	ALAS2
37286_at	4897	NRCAM
37287_at	4897	NRCAM
37288_g_at	4897	NRCAM
37289_at	1006	CDH8
37290_at	1006	CDH8
37291_r_at	6622	SNCA
37292_at	9794	MAML1
37293_at	9793	CKAP5
37294_at	694	BTG1
37295_at	2961	GTF2E2
37296_at	400	ARL1
37297_at	84549	MAK16
37298_at	11337	GABARAP
37299_at	2997	GYS1
372_f_at	391322	LOC391322
37300_at	1778	DYNC1H1
37301_at	5579	PRKCB
37302_at	1063	CENPF
37303_at	143	PARP4
37304_at	10951	CBX1
37305_at	2146	EZH2
37306_at	23191	CYFIP1
37307_at	2771	GNAI2
37308_at	57720	GPR107
37309_at	387	RHOA
37310_at	5328	PLAU
37311_at	6888	TALDO1
37312_at	9792	SERTAD2
37314_at	55837	EAPP
37315_f_at	55837	EAPP
37316_r_at	55837	EAPP
37317_at	5048	PAFAH1B1
37318_at	2107	ETF1
37319_at	3486	IGFBP3
37320_at	9791	PTDSS1
37321_at	7265	TTC1
37322_s_at	3248	HPGD
37323_r_at	3248	HPGD
37324_at	7037	TFRC
37325_at	2224	FDPS
37326_at	5355	PLP2
37327_at	1956	EGFR
37328_at	5341	PLEK
37329_at	4723	NDUFV1
37330_at	8659	ALDH4A1
37331_g_at	8659	ALDH4A1
37332_r_at	8659	ALDH4A1
37333_at	1786	DNMT1
37334_at	10949	HNRNPA0
37335_at	1716	DGUOK
37336_at	23190	UBXN4
37337_at	6637	SNRPG
37338_at	5635	PRPSAP1
37341_at	2746	GLUD1
37342_s_at	3712	IVD
37343_at	3710	ITPR3
37344_at	3108	HLA-DMA
37345_at	813	CALU
37346_at	381	ARF5
37347_at	1163	CKS1B
37348_s_at	9324	HMGN3
37349_r_at	9324	HMGN3
37350_at	5716	PSMD10
37351_at	7378	UPP1
37352_at	6672	SP100
37353_g_at	6672	SP100
37354_at	6672	SP100
37355_at	10948	STARD3
37356_r_at	8615	USO1
37358_at	7324	UBE2E1
37359_at	9789	SPCS2
37360_at	4061	LY6E
37361_at	9158	FIBP
37362_at	5869	RAB5B
37363_at	9788	MTSS1
37364_at	11331	PHB2
37365_at	3300	DNAJB2
37366_at	10611	PDLIM5
37367_at	529	ATP6V1E1
37368_at	4776	NFATC4
37369_s_at	4776	NFATC4
37370_i_at	4776	NFATC4
37372_at	6609	SMPD1
37373_at	7360	UGP2
37374_at	307	ANXA4
37376_at	51035	UBXN1
37377_i_at	4000	LMNA
37378_r_at	4000	LMNA
37379_at	10946	SF3A3
37380_at	2959	GTF2B
37381_g_at	2959	GTF2B
37384_at	9647	PPM1F
37385_at	9360	PPIG
37386_i_at	10945	KDELR1
37387_r_at	10945	KDELR1
37388_at	7980	TFPI2
37389_at	10944	C11orf58
37390_at	9785	DHX38
37391_at	1514	CTSL
37392_at	5257	PHKB
37393_at	3280	HES1
37394_at	730	C7
37395_at	9296	ATP6V1F
37396_at	8625	RFXANK
37397_at	5175	PECAM1
37398_at	5175	PECAM1
37399_at	8644	AKR1C3
37401_g_at	22906	TRAK1
37402_at	6035	RNASE1
37403_at	301	ANXA1
37404_at	6002	RGS12
37405_at	8991	SELENBP1
37406_at	10982	MAPRE2
37407_s_at	4629	MYH11
37408_at	9902	MRC2
37409_at	6733	SRPK2
37410_at	6837	MED22
37411_at	9744	ACAP1
37412_at	5305	PIP4K2A
37413_at	1800	DPEP1
37414_at	5003	SLC22A18AS
37415_at	23120	ATP10B
37416_at	399	RHOH
37417_at	5452	POU2F2
37418_at	5452	POU2F2
37419_g_at	5452	POU2F2
37420_i_at	3134	HLA-F
37421_f_at	3134	HLA-F
37422_at	5480	PPIC
37423_at	6558	SLC12A2
37424_at	54535	CCHCR1
37425_g_at	54535	CCHCR1
37426_at	27324	TOX3
37427_at	22854	NTNG1
37428_at	22854	NTNG1
37429_g_at	22854	NTNG1
37430_at	247	ALOX15B
37431_at	9063	PIAS2
37432_g_at	9063	PIAS2
37433_at	9063	PIAS2
37434_at	84516	DCTN5
37435_s_at	3763	KCNJ6
37436_at	4184	SMCP
37437_at	9742	IFT140
37438_at	9738	CCP110
37439_at	7782	SLC30A4
37440_at	7782	SLC30A4
37441_at	51601	LIPT1
37442_at	222161	DKFZP586I1420
37443_at	55687	TRMU
37444_at	50855	PARD6A
37445_at	10329	TMEM5
37446_at	9737	GPRASP1
37447_at	2852	GPER1
37448_s_at	2778	GNAS
37449_i_at	2778	GNAS
37450_r_at	2778	GNAS
37451_at	28232	SLCO3A1
37452_at	7369	UMOD
37453_at	10845	CLPX
37454_at	6357	CCL13
37455_at	643	CXCR5
37456_at	3957	LGALS2
37457_at	26045	LRRTM2
37458_at	8318	CDC45
37459_at	1295	COL8A1
37460_at	7074	TIAM1
37461_at	285	ANGPT2
37462_i_at	8175	SF3A2
37463_r_at	8175	SF3A2
37464_at	5194	PEX13
37465_at	11076	TPPP
37466_at	8934	RAB29
37467_at	3495	IGHD
37468_at	3717	JAK2
37469_at	9735	KNTC1
37470_at	3903	LAIR1
37471_at	10799	RPP40
37472_at	4126	MANBA
37473_at	3868	KRT16
37474_at	11339	OIP5
37475_at	284403	WDR62
37477_at	54476	RNF216
37478_at	10590	SCGN
37479_at	971	CD72
37480_at	7066	THPO
37481_at	51362	CDC40
37482_at	57016	AKR1B10
37483_at	9734	HDAC9
37484_at	3672	ITGA1
37485_at	11001	SLC27A2
37486_f_at	4213	MEIS3P1
37487_at	23112	TNRC6B
37489_s_at	6508	SLC4A3
37490_at	6508	SLC4A3
37491_at	6872	TAF1
37492_at	79789	CLMN
37493_at	1439	CSF2RB
37494_at	1439	CSF2RB
37495_at	80742	PRR3
37496_at	11194	ABCB8
37497_at	3087	HHEX
37498_at	3755	KCNG1
37500_at	7728	ZNF175
37501_at	55922	NKRF
37502_at	10592	SMC2
37503_at	23329	TBC1D30
37504_at	57154	SMURF1
37505_at	8431	NR0B2
37506_at	55660	PRPF40A
37507_i_at	55660	PRPF40A
37508_f_at	55660	PRPF40A
37509_at	51379	CRLF3
37510_at	9482	STX8
37511_at	27077	B9D1
37512_at	8630	HSD17B6
37513_at	6319	SCD
37514_s_at	10747	MASP2
37515_at	10747	MASP2
37516_at	23109	DDN
37517_at	23108	RAP1GAP2
37518_at	26747	NUFIP1
37519_at	432	ASGR1
37520_at	27309	ZNF330
37521_s_at	27309	ZNF330
37522_r_at	27309	ZNF330
37523_at	33	ACADL
37524_at	9262	STK17B
37526_at	8876	VNN1
37527_at	2004	ELK3
37528_at	444	ASPH
37529_at	8912	CACNA1H
37530_s_at	5649	RELN
37531_at	9779	TBC1D5
37532_at	34	ACADM
37533_r_at	23508	TTC9
37534_at	1525	CXADR
37535_at	1385	CREB1
37536_at	9308	CD83
37537_at	373	TRIM23
37538_at	730101	LOC730101
37539_at	23179	RGL1
37540_at	9172	MYOM2
37541_at	6404	SELPLG
37542_at	10184	LHFPL2
37543_at	9459	ARHGEF6
37544_at	4783	NFIL3
37545_at	192683	SCAMP5
37546_r_at	192683	SCAMP5
37547_at	27241	BBS9
37548_at	27241	BBS9
37549_g_at	27241	BBS9
37550_at	2157	F8
37551_at	9640	ZNF592
37552_at	3775	KCNK1
37553_at	7016	TESK1
37554_at	5653	KLK6
37555_at	5822	PWP2
37556_at	25801	GCA
37557_at	6522	SLC4A2
37558_at	10643	IGF2BP3
37559_at	130916	MTERF4
37560_at	25992	SNED1
37561_at	4800	NFYA
37562_at	5097	PCDH1
37563_at	9901	SRGAP3
37564_at	25988	HINFP
37565_at	23531	MMD
37566_at	23349	PHF24
37567_at	6297	SALL2
37568_at	2915	GRM5
37569_at	10016	PDCD6
37571_at	23348	DOCK9
37572_at	885	CCK
37573_at	23452	ANGPTL2
37574_at	4739	NEDD9
37575_at	1386	ATF2
37576_at	5121	PCP4
37577_at	84986	ARHGAP19
37578_at	60312	AFAP1
37579_at	26999	CYFIP2
37580_at	6457	SH3GL3
37581_at	5537	PPP6C
37582_at	3866	KRT15
37583_at	8284	KDM5D
37584_at	2189	FANCG
37585_at	6627	SNRPA1
37586_at	7701	ZNF142
37587_at	5957	RCVRN
37588_s_at	23542	MAPK8IP2
37591_at	7351	UCP2
37592_at	1160	CKMT2
37593_at	5095	PCCA
37594_at	635	BHMT
37595_at	23732	FRRS1L
37596_at	5333	PLCD1
37597_s_at	11336	EXOC3
37598_at	9770	RASSF2
37599_at	316	AOX1
375_at	2952	GSTT1
37600_at	1893	ECM1
37601_at	6581	SLC22A3
37602_at	2593	GAMT
37603_at	3557	IL1RN
37604_at	3176	HNMT
37605_at	1280	COL2A1
37606_at	3795	KHK
37607_at	3795	KHK
37608_g_at	3795	KHK
37609_at	4682	NUBP1
37610_at	55744	COA1
37611_at	4982	TNFRSF11B
37612_at	5816	PVALB
37613_at	5816	PVALB
37614_g_at	5816	PVALB
37615_at	2887	GRB10
37616_at	549	AUH
37617_at	54462	CCSER2
37618_at	3217	HOXB7
37619_at	23173	METAP1
37620_at	6883	TAF12
37621_at	3572	IL6ST
37622_r_at	11168	PSIP1
37623_at	4929	NR4A2
37624_at	761	CA3
37625_at	3662	IRF4
37626_at	3662	IRF4
37627_g_at	3662	IRF4
37628_at	4129	MAOB
37629_at	1459	CSNK2A2
37630_at	91851	CHRDL1
37631_at	4643	MYO1E
37632_s_at	27000	DNAJC2
37633_s_at	5047	PAEP
37634_at	5047	PAEP
37635_at	7062	TCHH
37636_at	9767	JADE3
37637_at	5998	RGS3
37638_at	1793	DOCK1
37639_at	3249	HPN
37640_at	3251	HPRT1
37641_at	10561	IFI44
37642_at	23172	FAM175B
37643_at	355	FAS
37644_s_at	355	FAS
37645_at	969	CD69
37646_at	10714	POLD3
37647_at	313	AOAH
37648_at	23170	TTLL12
37649_at	3145	HMBS
37650_at	23608	MKRN1
37651_at	23186	RCOR1
37652_at	23523	CABIN1
37653_at	80781	COL18A1
37654_at	9784	SNX17
37655_at	2804	GOLGB1
37656_at	22937	SCAP
37657_at	5064	PALM
37658_at	2621	GAS6
37659_at	10989	IMMT
37660_at	26206	SPAG8
37661_at	490	ATP2B1
37662_at	7326	UBE2G1
37663_at	1653	DDX1
37664_at	1819	DRG2
37665_at	1967	EIF2B1
37666_at	5693	PSMB5
37667_at	7389	UROD
37668_at	708	C1QBP
37669_s_at	481	ATP1B1
37670_at	310	ANXA7
37671_at	3910	LAMA4
37672_at	7874	USP7
37673_at	8439	NSMAF
37674_at	211	ALAS1
37675_at	5250	SLC25A3
37676_at	5151	PDE8A
37677_at	5230	PGK1
37678_at	25805	BAMBI
37679_at	3475	IFRD1
37680_at	9590	AKAP12
37683_at	9100	USP10
37684_at	11309	SLCO2B1
37685_at	8301	PICALM
37686_s_at	7374	UNG
37688_f_at	2212	FCGR2A
37689_s_at	2212	FCGR2A
37690_at	10994	ILVBL
37692_at	1622	DBI
37694_at	23469	PHF3
37695_at	9781	RNF144A
37696_at	7417	VDAC2
37697_s_at	7417	VDAC2
37698_at	8165	AKAP1
37699_at	10988	METAP2
376_at	10512	SEMA3C
37700_at	642	BLMH
37701_at	5997	RGS2
37702_at	8452	CUL3
37704_at	593	BCKDHA
37705_at	5511	PPP1R8
37706_at	2734	GLG1
37707_i_at	128	ADH5
37708_r_at	128	ADH5
37709_at	8226	PUDP
37710_at	4208	MEF2C
37711_at	4208	MEF2C
37712_g_at	4208	MEF2C
37714_at	2596	GAP43
37715_at	22938	SNW1
37716_at	4345	CD200
37717_at	4670	HNRNPM
37718_at	54861	SNRK
37719_at	8079	MLF2
37720_at	3329	HSPD1
37721_at	1725	DHPS
37722_s_at	1725	DHPS
37723_at	901	CCNG2
37724_at	4609	MYC
37725_at	5501	PPP1CC
37726_at	11222	MRPL3
37727_i_at	5955	RCN2
37728_r_at	5955	RCN2
37729_at	7514	XPO1
37730_at	27044	SND1
37731_at	2060	EPS15
37732_at	23429	RYBP
37733_at	1432	MAPK14
37734_at	55233	MOB1A
37736_at	5110	PCMT1
37737_at	5110	PCMT1
37738_g_at	5110	PCMT1
37739_at	6749	SSRP1
37740_r_at	292	SLC25A5
37741_at	5831	PYCR1
37743_at	9638	FEZ1
37744_r_at	9638	FEZ1
37745_s_at	6764	ST5
37746_r_at	6764	ST5
37747_at	308	ANXA5
37748_at	9778	KIAA0232
37749_at	4232	MEST
37750_at	7336	UBE2V2
37751_at	9777	TM9SF4
37752_at	1977	EIF4E
37753_at	6602	SMARCD1
37754_at	3959	LGALS3BP
37755_at	22903	BTBD3
37756_at	6259	RYK
37757_at	7027	TFDP1
37759_at	7805	LAPTM5
37760_at	10458	BAIAP2
37761_at	10458	BAIAP2
37762_at	2012	EMP1
37763_at	6257	RXRB
37764_at	3141	HLCS
37765_at	25802	LMOD1
37766_s_at	5705	PSMC5
37767_at	3064	HTT
37768_at	4350	MPG
37769_at	9170	LPAR2
37770_at	6873	TAF2
37771_at	9344	TAOK2
37772_at	51755	CDK12
37773_at	23322	RPGRIP1L
37774_at	23157	SEPT6
37775_at	23157	SEPT6
37776_at	10745	PHTF1
37777_at	5787	PTPRB
37778_at	22944	KIN
37779_at	27293	SMPDL3B
37780_at	27445	PCLO
37781_at	9379	NRXN2
37782_at	6750	SST
37784_at	1004	CDH6
37785_at	27289	RND1
37786_at	115123	MARCH3
37787_at	92973	LINC00950
37788_at	8745	ADAM23
37789_at	6871	TADA2A
37790_at	27287	VENTX
37792_s_at	5892	RAD51D
37793_r_at	5892	RAD51D
37794_at	155060	LOC155060
37795_at	411	ARSB
37797_at	6120	RPE
37798_at	11160	ERLIN2
37799_at	433	ASGR2
377_g_at	10512	SEMA3C
37801_at	23545	ATP6V0A2
37802_r_at	54629	MINDY2
37803_at	54629	MINDY2
37804_at	9525	VPS4B
37805_at	27286	SRPX2
37806_at	22941	SHANK2
37807_at	2645	GCK
37808_at	51375	SNX7
37811_at	9254	CACNA2D2
37812_at	23316	CUX2
37813_at	317781	DDX51
37814_g_at	317781	DDX51
37815_at	317781	DDX51
37816_at	727	C5
37817_at	58509	CACTIN
37818_at	23403	FBXO46
37819_at	56890	MDM1
37820_at	58510	PRODH2
37821_at	8537	BCAS1
37822_at	400506	KNOP1
37823_at	6355	CCL8
37824_at	22852	ANKRD26
37825_at	2585	GALK2
37826_at	7321	UBE2D1
37827_r_at	9980	DOPEY2
37828_at	54665	RSBN1
37829_at	2620	GAS2
37830_at	10867	TSPAN9
37831_at	23094	SIPA1L3
37832_at	25974	MMACHC
37833_at	866	SERPINA6
37834_at	9149	DYRK1B
37835_at	911	CD1C
37836_at	23093	TTLL5
37837_at	22850	ADNP2
37838_at	2161	F12
37839_at	4916	NTRK3
37840_at	1259	CNGA1
37841_at	590	BCHE
37842_at	29969	MDFIC
37843_i_at	9466	IL27RA
37844_at	9466	IL27RA
37845_at	3071	NCKAP1L
37846_at	23092	ARHGAP26
37847_at	10083	USH1C
37848_at	8496	PPFIBP1
37849_at	6585	SLIT1
37850_at	57185	NIPAL3
37851_at	28996	HIPK2
37852_at	5602	MAPK10
37853_at	7349	UCN
37854_at	9183	ZW10
37855_at	1486	CTBS
37856_at	8832	CD84
37857_at	92211	CDHR1
37858_at	8292	COLQ
37859_r_at	644128	RPL23AP53
37860_at	26152	ZNF337
37861_at	913	CD1E
37862_at	1629	DBT
37863_at	1959	EGR2
37865_at	1908	EDN3
37866_at	100996492	LINC01314
37867_at	4340	MOG
37868_s_at	4340	MOG
37869_at	23085	ERC1
37870_at	8458	TTF2
37871_at	3375	IAPP
37872_at	8629	JRK
37873_g_at	8629	JRK
37874_at	2330	FMO5
37875_at	10223	GPA33
37876_at	23683	PRKD3
37877_at	26151	NAT9
37878_at	135138	PACRG
37879_r_at	7166	TPH1
37880_at	189	AGXT
37881_at	10220	GDF11
37882_at	2960	GTF2E1
37884_f_at	29798	C2orf27A
37886_at	26993	AKAP8L
37887_at	11200	CHEK2
37888_at	23169	SLC35D1
37889_at	961	CD47
37890_at	961	CD47
37891_at	286451	YIPF6
37892_at	1301	COL11A1
37893_at	5771	PTPN2
37894_at	8453	CUL2
37895_at	10559	SLC35A1
37896_at	7033	TFF3
37897_s_at	7033	TFF3
37898_r_at	7033	TFF3
37899_at	7298	TYMS
378_s_at	2765	GML
37900_at	8799	PEX11B
37901_at	30849	PIK3R4
37902_at	1429	CRYZ
37903_at	2794	GNL1
37904_s_at	2794	GNL1
37905_r_at	2794	GNL1
37906_at	4053	LTBP2
37908_at	2791	GNG11
37909_at	3909	LAMA3
37910_at	3054	HCFC1
37911_at	6810	STX4
37912_at	9618	TRAF4
37913_at	1719	DHFR
37914_at	9765	ZFYVE16
37915_at	29994	BAZ2B
37916_at	3163	HMOX2
37917_at	54468	MIOS
37918_at	3689	ITGB2
37919_at	6578	SLCO2A1
37920_at	5307	PITX1
37921_at	4884	NPTX1
37922_at	6948	TCN2
37923_at	55937	APOM
37924_g_at	55937	APOM
37925_r_at	55937	APOM
37926_at	688	KLF5
37927_at	1104	RCC1
37928_at	4801	NFYB
37929_at	23705	CADM1
37930_at	540	ATP7B
37931_at	1059	CENPB
37932_at	9321	TRIP11
37933_at	5930	RBBP6
37934_at	161291	TMEM30B
37935_at	9128	PRPF4
37936_at	9128	PRPF4
37937_at	54475	NLE1
37938_at	30836	DNTTIP2
37939_at	27350	APOBEC3C
37940_f_at	27350	APOBEC3C
37941_at	4606	MYBPC2
37942_at	27239	GPR162
37943_at	23503	ZFYVE26
37944_at	2643	GCH1
37945_at	11332	ACOT7
37946_at	6198	RPS6KB1
37947_at	8019	BRD3
37948_at	528	ATP6V1C1
37949_at	6632	SNRPD1
37950_at	5550	PREP
37951_at	10395	DLC1
37952_at	3690	ITGB3
37953_s_at	41	ASIC1
37955_at	10330	CNPY2
37956_at	222	ALDH3B2
37957_at	115201	ATG4A
37958_at	83604	TMEM47
37959_at	23163	GGA3
37960_at	9435	CHST2
37961_at	8503	PIK3R3
37962_r_at	6814	STXBP3
37963_at	410	ARSA
37964_at	10336	PCGF3
37965_at	29780	PARVB
37966_at	29780	PARVB
37967_at	7940	LST1
37968_at	259197	NCR3
37969_at	5742	PTGS1
37970_at	23162	MAPK8IP3
37971_at	11177	BAZ1A
37972_at	1776	DNASE1L3
37973_at	23161	SNX13
37974_at	10943	MSL3
37975_at	1536	CYBB
37976_at	11326	VSIG4
37977_at	113878	DTX2
37978_at	23475	QPRT
37979_at	10413	YAP1
37980_at	9541	CIR1
37981_at	1627	DBN1
37982_at	1632	ECI1
37983_at	185	AGTR1
37984_s_at	382	ARF6
37985_at	4001	LMNB1
37986_at	2057	EPOR
37987_at	4686	NCBP1
37988_at	974	CD79B
37989_at	5744	PTHLH
37990_at	6261	RYR1
37991_at	3703	STT3A
37992_s_at	513	ATP5D
37993_at	513	ATP5D
37994_at	2332	FMR1
37995_s_at	2332	FMR1
37996_s_at	1760	DMPK
37997_r_at	1762	DMWD
37998_at	6499	SKIV2L
37999_at	1371	CPOX
379_at	10190	TXNDC9
38000_at	5091	PC
38001_at	775	CACNA1C
38002_s_at	775	CACNA1C
38003_s_at	8525	DGKZ
38004_at	1464	CSPG4
38005_at	11046	SLC35D2
38006_at	962	CD48
38007_at	4771	NF2
38008_at	27065	NSG1
38009_at	25803	SPDEF
38010_at	664	BNIP3
38011_at	8725	URI1
38012_at	2201	FBN2
38013_at	57509	MTUS1
38014_at	103	ADAR
38016_at	3184	HNRNPD
38017_at	973	CD79A
38018_g_at	973	CD79A
38020_at	9776	ATG13
38021_at	5339	PLEC
38022_s_at	5339	PLEC
38023_at	5306	PITPNA
38024_at	22902	RUFY3
38025_r_at	22902	RUFY3
38026_at	2192	FBLN1
38027_at	2192	FBLN1
38028_at	55885	LMO3
38029_at	6520	SLC3A2
38030_at	23350	U2SURP
38031_at	9775	EIF4A3
38032_at	9900	SV2A
38033_at	151011	SEPT10
38034_at	412	STS
38035_at	9107	MTMR6
38036_at	22934	RPIA
38037_at	1839	HBEGF
38038_at	4060	LUM
38039_at	1588	CYP19A1
38040_at	10285	SMNDC1
38041_at	2589	GALNT1
38043_at	60343	FAM3A
38044_at	11170	FAM107A
38045_at	1501	CTNND2
38046_at	3550	IK
38047_at	11030	RBPMS
38048_at	11030	RBPMS
38049_g_at	11030	RBPMS
38050_at	9774	BCLAF1
38051_at	4118	MAL
38052_at	2162	F13A1
38053_s_at	9577	BRE
38054_at	10542	LAMTOR5
38055_at	5439	POLR2J
38057_at	1805	DPT
38058_at	1805	DPT
38059_g_at	1805	DPT
38060_at	4725	NDUFS5
38061_at	6217	RPS16
38062_at	9771	RAPGEF5
38063_at	57326	PBXIP1
38064_at	9961	MVP
38065_at	3148	HMGB2
38066_at	1728	NQO1
38067_at	23176	SEPT8
38068_at	267	AMFR
38069_at	1186	CLCN7
38070_at	10299	MARCH6
38071_at	3185	HNRNPF
38073_at	8731	RNMT
38074_at	1176	AP3S1
38075_at	6856	SYPL1
38076_at	516	ATP5G1
38077_at	1293	COL6A3
38078_at	2317	FLNB
38079_at	55970	GNG12
38080_at	1351	COX8A
38081_at	4048	LTA4H
38082_at	23347	SMCHD1
38083_at	4853	NOTCH2
38084_at	11335	CBX3
38085_at	11335	CBX3
38086_at	3321	IGSF3
38087_s_at	6275	S100A4
38088_r_at	6275	S100A4
38089_at	9898	UBAP2L
38091_at	3965	LGALS9
38092_at	2034	EPAS1
38093_at	93487	MAPK1IP1L
38094_at	3182	HNRNPAB
38095_i_at	3115	HLA-DPB1
38096_f_at	3115	HLA-DPB1
38097_at	9538	EI24
38098_at	23175	LPIN1
38099_r_at	2182	ACSL4
380_at	6910	TBX5
38100_at	7095	SEC62
38101_at	23174	ZCCHC14
38102_at	221154	MICU2
38103_at	26058	GIGYF2
38104_at	1666	DECR1
38105_at	65117	RSRC2
38106_at	10412	NSA2
38107_at	9094	UNC119
38110_at	6386	SDCBP
38111_at	1462	VCAN
38112_g_at	1462	VCAN
38113_at	23345	SYNE1
38114_at	5885	RAD21
38115_at	11334	TUSC2
38116_at	9768	PCLAF
38117_at	9632	SEC24C
38118_at	6464	SHC1
38119_at	2995	GYPC
38120_at	5311	PKD2
38121_at	7453	WARS
38122_at	9962	SLC23A2
38123_at	8872	CDC123
38124_at	4192	MDK
38125_at	5054	SERPINE1
38126_at	633	BGN
38127_at	6382	SDC1
38129_at	2710	GK
38131_at	9536	PTGES
38132_at	11135	CDC42EP1
38133_at	159963	SLC5A12
38134_at	5324	PLAG1
38135_at	80184	CEP290
38136_at	7486	WRN
38137_at	8468	FKBP6
38138_at	6282	S100A11
38139_at	8790	FPGT
38140_at	2134	EXTL1
38141_at	55322	C5orf22
38142_at	10520	ZNF211
38143_at	5650	KLK7
38144_at	201626	PDE12
38145_at	10207	PATJ
38146_at	9705	ST18
38147_at	4068	SH2D1A
38148_at	1407	CRY1
38149_at	9938	ARHGAP25
38150_at	4507	MTAP
38151_at	4013	VWA5A
38152_at	4013	VWA5A
38153_at	3364	HUS1
38154_at	3840	KPNA4
38155_at	5001	ORC5
38156_at	4188	MDFI
38157_at	1797	DXO
38158_at	9700	ESPL1
38161_at	10195	ALG3
38162_at	9699	RIMS2
38163_at	9699	RIMS2
38164_at	6103	RPGR
38165_s_at	8085	KMT2D
38166_r_at	8085	KMT2D
38167_at	8497	PPFIA4
38168_at	8821	INPP4B
38169_s_at	6542	SLC7A2
38170_at	23230	VPS13A
38171_at	10238	DCAF7
38172_at	874	CBR3
38173_at	23067	SETD1B
38174_at	5662	PSD
38175_at	23066	CAND2
38176_at	10681	GNB5
38177_at	10266	RAMP2
38178_at	3294	HSD17B2
38179_at	7727	ZNF174
38180_f_at	5678	PSG9
38181_at	4320	MMP11
38182_at	246126	TXLNGY
38183_at	2294	FOXF1
38184_at	5076	PAX2
38185_at	5076	PAX2
38186_g_at	5076	PAX2
38187_at	9	NAT1
38188_s_at	4122	MAN2A2
38189_s_at	9681	DEPDC5
38190_r_at	9681	DEPDC5
38191_at	9681	DEPDC5
38192_at	23059	CLUAP1
38193_at	3514	IGKC
38195_at	9678	PHF14
38196_at	9677	PPIP5K1
38197_at	3792	KEL
38198_at	90806	ANGEL2
38199_at	90806	ANGEL2
381_s_at	5293	PIK3CD
38200_at	2245	FGD1
38201_at	586	BCAT1
38202_at	2196	FAT2
38203_at	3780	KCNN1
38204_at	9675	TTI1
38205_at	4761	NEUROD2
38206_at	6123	RPL3L
38208_at	23443	SLC35A3
38209_at	5731	PTGER1
38210_at	6835	SURF2
38211_at	26137	ZBTB20
38212_at	2583	B4GALNT1
38213_at	695	BTK
38214_at	5727	PTCH1
38215_at	758	MPPED1
38216_at	221037	JMJD1C
38217_at	4588	MUC6
38218_at	2650	GCNT1
38219_at	1398	CRK
38220_at	1806	DPYD
38221_at	10256	CNKSR1
38222_at	5031	P2RY6
38223_at	11138	TBC1D8
38224_at	6619	SNAPC3
38225_at	3757	KCNH2
38226_at	55174	INTS10
38227_at	4286	MITF
38228_g_at	4286	MITF
38229_at	1577	CYP3A5
38230_at	2034	EPAS1
38231_f_at	3805	KIR2DL4
38232_f_at	3805	KIR2DL4
38233_at	9454	HOMER3
38234_at	7090	TLE3
38235_at	22899	ARHGEF15
38236_at	2903	GRIN2A
38237_at	2687	GGT5
38238_at	6514	SLC2A2
38239_at	51208	CLDN18
38241_at	10384	BTN3A3
38242_at	29760	BLNK
38243_at	4684	NCAM1
38247_at	2150	F2RL1
38248_at	9762	LZTS3
38249_at	51442	VGLL1
38250_at	23160	WDR43
38251_at	140465	MYL6B
38252_s_at	178	AGL
38253_at	178	AGL
38254_at	23158	TBC1D9
38255_at	25983	NGDN
38256_s_at	25983	NGDN
38258_at	84804	MFSD9
38259_at	6813	STXBP2
38260_at	81887	LAS1L
38261_at	8714	ABCC3
38262_at	129642	MBOAT2
38263_at	6262	RYR2
38264_at	5877	RABIF
38265_at	5930	RBBP6
38266_at	5930	RBBP6
38267_at	6505	SLC1A1
38268_at	6505	SLC1A1
38269_at	25865	PRKD2
38270_at	8505	PARG
38271_at	9759	HDAC4
38272_at	11072	DUSP14
38273_at	374868	ATP9B
38274_at	11070	TMEM115
38275_at	92856	IMP4
38276_at	4794	NFKBIE
38277_at	5532	PPP3CB
38278_at	10865	ARID5A
38279_at	2781	GNAZ
38280_s_at	4915	NTRK2
38281_at	840	CASP7
38282_at	8751	ADAM15
38283_at	9166	EBAG9
38284_at	9757	KMT2B
38285_at	1428	CRYM
38286_at	154796	AMOT
38287_at	5698	PSMB9
38288_at	6591	SNAI2
38289_r_at	4763	NF1
38290_at	10636	RGS14
38291_at	5179	PENK
38292_at	9455	HOMER2
38294_at	3233	HOXD4
38295_at	5089	PBX2
38296_at	9477	MED20
38297_at	9600	PITPNM1
38298_at	3779	KCNMB1
38299_at	3569	IL6
382_at	5531	PPP4C
38300_at	8321	FZD1
38301_at	132	ADK
38302_at	7753	ZNF202
38303_at	102724200	LOC102724200
38304_r_at	9365	KL
38305_at	10565	ARFGEF1
38306_at	10565	ARFGEF1
38307_at	23154	NCDN
38308_g_at	23154	NCDN
38309_r_at	23154	NCDN
38310_at	4849	CNOT3
38311_at	60436	TGIF2
38312_at	169611	OLFML2A
38313_at	20	ABCA2
